842.79,3129
842.857,3085
842.924,3089
842.991,3103
843.058,3120
843.125,3113
843.192,3095
843.26,3118
843.327,3117
843.394,3145
843.461,3105
843.528,3113
843.595,3104
843.662,3116
843.729,3110
843.796,3127
843.863,3119
843.93,3120
843.997,3101
844.064,3117
844.131,3083
844.199,3111
844.266,3133
844.333,3115
844.4,3130
844.467,3107
844.534,3092
844.601,3116
844.668,3104
844.735,3118
844.802,3112
844.869,3110
844.936,3144
845.003,3117
845.07,3108
845.137,3114
845.205,3129
845.272,3121
845.339,3119
845.406,3104
845.473,3116
845.54,3114
845.607,3105
845.674,3119
845.741,3110
845.808,3113
845.875,3109
845.942,3130
846.009,3107
846.076,3118
846.144,3086
846.211,3082
846.278,3115
846.345,3119
846.412,3111
846.479,3120
846.546,3115
846.613,3098
846.68,3101
846.747,3105
846.814,3107
846.881,3119
846.948,3090
847.015,3112
847.082,3158
847.15,3103
847.217,3092
847.284,3110
847.351,3112
847.418,3101
847.485,3123
847.552,3122
847.619,3129
847.686,3118
847.753,3124
847.82,3131
847.887,3110
847.954,3117
848.021,3112
848.089,3128
848.156,3094
848.223,3088
848.29,3118
848.357,3124
848.424,3112
848.491,3116
848.558,3094
848.625,3092
848.692,3107
848.759,3113
848.826,3109
848.893,3101
848.96,3094
849.027,3090
849.095,3098
849.162,3095
849.229,3135
849.296,3110
849.363,3098
849.43,3107
849.497,3095
849.564,3112
849.631,3107
849.698,3117
849.765,3115
849.832,3123
849.899,3107
849.966,3124
850.034,3095
850.101,3094
850.168,3103
850.235,3131
850.302,3093
850.369,3089
850.436,3102
850.503,3101
850.57,3081
850.637,3098
850.704,3073
850.771,3099
850.838,3090
850.905,3106
850.973,3101
851.04,3072
851.107,3077
851.174,3066
851.241,3089
851.308,3081
851.375,3119
851.442,3081
851.509,3083
851.576,3082
851.643,3062
851.71,3078
851.777,3082
851.844,3080
851.911,3067
851.979,3069
852.046,3075
852.113,3081
852.18,3086
852.247,3062
852.314,3071
852.381,3093
852.448,3073
852.515,3080
852.582,3077
852.649,3077
852.716,3078
852.783,3076
852.85,3040
852.918,3079
852.985,3080
853.052,3103
853.119,3091
853.186,3104
853.253,3094
853.32,3097
853.387,3093
853.454,3109
853.521,3141
853.588,3104
853.655,3100
853.722,3119
853.789,3095
853.856,3101
853.924,3103
853.991,3100
854.058,3118
854.125,3108
854.192,3124
854.259,3120
854.326,3104
854.393,3115
854.46,3099
854.527,3126
854.594,3104
854.661,3120
854.728,3108
854.795,3125
854.863,3102
854.93,3102
854.997,3107
855.064,3108
855.131,3090
855.198,3121
855.265,3099
855.332,3107
855.399,3123
855.466,3100
855.533,3107
855.6,3096
855.667,3173
855.734,3115
855.801,3104
855.869,3098
855.936,3097
856.003,3076
856.07,3102
856.137,3121
856.204,3095
856.271,3101
856.338,3100
856.405,3101
856.472,3121
856.539,3120
856.606,3124
856.673,3106
856.74,3084
856.808,3093
856.875,3074
856.942,3064
857.009,3067
857.076,3076
857.143,3062
857.21,3053
857.277,3062
857.344,3087
857.411,3073
857.478,3076
857.545,3099
857.612,3075
857.679,3086
857.746,3083
857.814,3116
857.881,3086
857.948,3098
858.015,3102
858.082,3074
858.149,3082
858.216,3072
858.283,3064
858.35,3062
858.417,3073
858.484,3072
858.551,3081
858.618,3057
858.685,3055
858.753,3068
858.82,3098
858.887,3073
858.954,3067
859.021,3055
859.088,3085
859.155,3079
859.222,3064
859.289,3061
859.356,3084
859.423,3071
859.49,3081
859.557,3058
859.624,3085
859.691,3077
859.759,3072
859.826,3068
859.893,3057
859.96,3145
860.027,3095
860.094,3069
860.161,3054
860.228,3071
860.295,3080
860.362,3080
860.429,3096
860.496,3058
860.563,3076
860.63,3076
860.698,3073
860.765,3079
860.832,3087
860.899,3064
860.966,3092
861.033,3077
861.1,3081
861.167,3094
861.234,3078
861.301,3085
861.368,3102
861.435,3088
861.502,3089
861.569,3101
861.636,3105
861.704,3106
861.771,3100
861.838,3089
861.905,3092
861.972,3096
862.039,3089
862.106,3159
862.173,3105
862.24,3110
862.307,3107
862.374,3094
862.441,3107
862.508,3088
862.575,3115
862.643,3098
862.71,3109
862.777,3119
862.844,3116
862.911,3146
862.978,3141
863.045,3117
863.112,3108
863.179,3101
863.246,3104
863.313,3101
863.38,3108
863.447,3100
863.514,3103
863.581,3109
863.649,3110
863.716,3107
863.783,3120
863.85,3092
863.917,3125
863.984,3099
864.051,3101
864.118,3120
864.185,3095
864.252,3147
864.319,3121
864.386,3082
864.453,3105
864.52,3093
864.588,3114
864.655,3089
864.722,3094
864.789,3111
864.856,3132
864.923,3104
864.99,3097
865.057,3101
865.124,3102
865.191,3085
865.258,3117
865.325,3097
865.392,3097
865.459,3082
865.526,3108
865.594,3116
865.661,3076
865.728,3116
865.795,3129
865.862,3118
865.929,3109
865.996,3114
866.063,3115
866.13,3110
866.197,3112
866.264,3098
866.331,3122
866.398,3172
866.465,3138
866.533,3111
866.6,3126
866.667,3125
866.734,3109
866.801,3138
866.868,3130
866.935,3118
867.002,3135
867.069,3122
867.136,3153
867.203,3128
867.27,3146
867.337,3161
867.404,3134
867.471,3115
867.539,3129
867.606,3122
867.673,3134
867.74,3134
867.807,3149
867.874,3119
867.941,3116
868.008,3108
868.075,3113
868.142,3125
868.209,3130
868.276,3112
868.343,3099
868.41,3132
868.478,3115
868.545,3215
868.612,3165
868.679,3147
868.746,3138
868.813,3133
868.88,3139
868.947,3137
869.014,3126
869.081,3146
869.148,3141
869.215,3146
869.282,3157
869.349,3143
869.416,3144
869.484,3129
869.551,3127
869.618,3127
869.685,3111
869.752,3119
869.819,3126
869.886,3143
869.953,3138
870.02,3127
870.087,3145
870.154,3098
870.221,3133
870.288,3136
870.355,3114
870.423,3144
870.49,3139
870.557,3116
870.624,3141
870.691,3213
870.758,3129
870.825,3122
870.892,3135
870.959,3137
871.026,3130
871.093,3127
871.16,3132
871.227,3122
871.294,3136
871.362,3139
871.429,3133
871.496,3117
871.563,3135
871.63,3122
871.697,3143
871.764,3103
871.831,3128
871.898,3131
871.965,3139
872.032,3133
872.099,3129
872.166,3133
872.233,3144
872.3,3135
872.368,3123
872.435,3119
872.502,3136
872.569,3132
872.636,3131
872.703,3130
872.77,3141
872.837,3217
872.904,3143
872.971,3130
873.038,3135
873.105,3154
873.172,3129
873.239,3153
873.307,3146
873.374,3156
873.441,3149
873.508,3139
873.575,3145
873.642,3150
873.709,3130
873.776,3100
873.843,3145
873.91,3125
873.977,3124
874.044,3129
874.111,3118
874.178,3122
874.245,3131
874.313,3127
874.38,3155
874.447,3129
874.514,3136
874.581,3149
874.648,3147
874.715,3151
874.782,3125
874.849,3140
874.916,3142
874.983,3212
875.05,3150
875.117,3133
875.184,3124
875.252,3145
875.319,3151
875.386,3139
875.453,3114
875.52,3166
875.587,3151
875.654,3145
875.721,3156
875.788,3146
875.855,3139
875.922,3160
875.989,3183
876.056,3166
876.123,3165
876.19,3173
876.258,3191
876.325,3190
876.392,3206
876.459,3204
876.526,3189
876.593,3194
876.66,3206
876.727,3208
876.794,3244
876.861,3231
876.928,3261
876.995,3256
877.062,3270
877.129,3364
877.197,3256
877.264,3282
877.331,3276
877.398,3284
877.465,3297
877.532,3341
877.599,3341
877.666,3329
877.733,3336
877.8,3345
877.867,3328
877.934,3316
878.001,3301
878.068,3307
878.135,3330
878.203,3321
878.27,3314
878.337,3289
878.404,3299
878.471,3280
878.538,3276
878.605,3285
878.672,3254
878.739,3252
878.806,3255
878.873,3248
878.94,3245
879.007,3228
879.074,3208
879.142,3217
879.209,3226
879.276,3351
879.343,3209
879.41,3220
879.477,3201
879.544,3209
879.611,3206
879.678,3209
879.745,3193
879.812,3207
879.879,3209
879.946,3206
880.013,3185
880.08,3206
880.148,3192
880.215,3206
880.282,3224
880.349,3225
880.416,3213
880.483,3212
880.55,3192
880.617,3212
880.684,3205
880.751,3176
880.818,3172
880.885,3155
880.952,3124
881.019,3081
881.087,3043
881.154,2951
881.221,2844
881.288,2801
881.355,2716
881.422,2869
881.489,2842
881.556,2942
881.623,2982
881.69,3063
881.757,3127
881.824,3135
881.891,3153
881.958,3211
882.025,3201
882.093,3220
882.16,3218
882.227,3229
882.294,3199
882.361,3198
882.428,3227
882.495,3202
882.562,3199
882.629,3208
882.696,3232
882.763,3192
882.83,3186
882.897,3184
882.964,3169
883.032,3204
883.099,3193
883.166,3184
883.233,3175
883.3,3179
883.367,3166
883.434,3162
883.501,3173
883.568,3281
883.635,3175
883.702,3173
883.769,3164
883.836,3178
883.903,3192
883.97,3174
884.038,3177
884.105,3165
884.172,3175
884.239,3172
884.306,3177
884.373,3184
884.44,3171
884.507,3150
884.574,3151
884.641,3144
884.708,3121
884.775,3140
884.842,3136
884.909,3138
884.977,3134
885.044,3122
885.111,3125
885.178,3137
885.245,3131
885.312,3128
885.379,3137
885.446,3123
885.513,3157
885.58,3142
885.647,3145
885.714,3229
885.781,3134
885.848,3149
885.915,3135
885.983,3144
886.05,3111
886.117,3141
886.184,3138
886.251,3116
886.318,3145
886.385,3149
886.452,3154
886.519,3144
886.586,3141
886.653,3143
886.72,3130
886.787,3127
886.854,3112
886.922,3108
886.989,3145
887.056,3148
887.123,3118
887.19,3140
887.257,3119
887.324,3144
887.391,3119
887.458,3121
887.525,3145
887.592,3123
887.659,3139
887.726,3139
887.793,3145
887.86,3225
887.928,3154
887.995,3123
888.062,3129
888.129,3123
888.196,3130
888.263,3144
888.33,3120
888.397,3145
888.464,3139
888.531,3170
888.598,3133
888.665,3148
888.732,3132
888.799,3134
888.867,3155
888.934,3129
889.001,3127
889.068,3129
889.135,3125
889.202,3126
889.269,3128
889.336,3126
889.403,3138
889.47,3127
889.537,3123
889.604,3123
889.671,3139
889.738,3128
889.805,3140
889.873,3139
889.94,3138
890.007,3244
890.074,3140
890.141,3113
890.208,3123
890.275,3141
890.342,3115
890.409,3141
890.476,3132
890.543,3158
890.61,3146
890.677,3141
890.744,3159
890.812,3131
890.879,3140
890.946,3142
891.013,3156
891.08,3128
891.147,3129
891.214,3131
891.281,3134
891.348,3115
891.415,3150
891.482,3119
891.549,3128
891.616,3139
891.683,3125
891.751,3160
891.818,3136
891.885,3123
891.952,3132
892.019,3112
892.086,3132
892.153,3250
892.22,3160
892.287,3132
892.354,3149
892.421,3129
892.488,3142
892.555,3139
892.622,3138
892.689,3142
892.757,3152
892.824,3144
892.891,3172
892.958,3156
893.025,3158
893.092,3133
893.159,3149
893.226,3130
893.293,3135
893.36,3122
893.427,3151
893.494,3127
893.561,3139
893.628,3138
893.696,3113
893.763,3130
893.83,3128
893.897,3115
893.964,3134
894.031,3110
894.098,3128
894.165,3122
894.232,3132
894.299,3225
894.366,3138
894.433,3130
894.5,3114
894.567,3116
894.634,3113
894.702,3128
894.769,3125
894.836,3112
894.903,3145
894.97,3126
895.037,3118
895.104,3127
895.171,3142
895.238,3109
895.305,3128
895.372,3099
895.439,3130
895.506,3138
895.573,3146
895.641,3130
895.708,3132
895.775,3126
895.842,3162
895.909,3126
895.976,3140
896.043,3147
896.11,3138
896.177,3135
896.244,3145
896.311,3123
896.378,3165
896.445,3269
896.512,3156
896.579,3146
896.647,3160
896.714,3137
896.781,3132
896.848,3159
896.915,3154
896.982,3170
897.049,3179
897.116,3166
897.183,3174
897.25,3180
897.317,3156
897.384,3147
897.451,3187
897.518,3171
897.586,3181
897.653,3175
897.72,3172
897.787,3150
897.854,3159
897.921,3165
897.988,3146
898.055,3161
898.122,3152
898.189,3184
898.256,3165
898.323,3153
898.39,3158
898.457,3176
898.524,3163
898.592,3270
898.659,3174
898.726,3166
898.793,3180
898.86,3159
898.927,3159
898.994,3168
899.061,3176
899.128,3195
899.195,3176
899.262,3185
899.329,3160
899.396,3196
899.463,3181
899.531,3180
899.598,3186
899.665,3188
899.732,3194
899.799,3201
899.866,3199
899.933,3196
900.0,3217
